transaction_id,close_date,operation,kind,place,barrio,department_market,city_market,area_m2,area_basis,bedrooms,terminal_ask,ask_currency,ask_usd_sale_date_fx,close_price,close_currency,close_usd_sale_date_fx,fx_sale_date,close_usd_per_m2,ask_to_close_pct,reported_equals_ask,reported_below_ask,deal_records,deal_record_kept,in_ask_to_close_base,held_out_because,source,mls_id
311356,2024-06-26,sale,duplex,"Luque, Central",,Central,Luque,120,built,3,811000000,PYG,107594.57,800000000,PYG,106135.21,7537.555,884,-1.356,0,1,1,1,1,,remax,143063051-186
311675,2024-06-28,rent,departamento,Asunción,Ycuá Satí,Asunción,,58,land,,3800000,PYG,504.08,3800000,PYG,504.08,7538.495,9,0,1,0,1,1,1,,remax,143063084-46
1554,2024-07-01,sale,casa,Asunción,Villa Aurelia,Asunción,,400,built,5,295000,USD,295000,1937000000,PYG,257120.94,7533.42,643,-12.84,0,0,1,1,0,cross-currency,remax,143063130-33
310022,2024-07-01,sale,terreno,"Lambaré, Central",,Central,Lambaré,8120,land,,2700000,USD,2700000,20196000000,PYG,2680854.11,7533.42,330,-0.709,0,0,1,1,0,cross-currency,remax,143037037-346
309003,2024-07-03,rent,local,"Capiatá, Central",,Central,Capiatá,,,,1300000,PYG,172.47,1000000,PYG,132.67,7537.55,,-23.076,0,1,1,1,1,,remax,143063129-1
309546,2024-07-03,sale,casa,Asunción,Mburucuyá,Asunción,,322,built,2,205000,USD,205000,1541600000,PYG,204522.69,7537.55,635,-0.233,0,0,1,1,0,cross-currency,remax,143037112-17
311021,2024-07-03,rent,local,"Fernando de la Mora, Central",,Central,Fernando de la Mora,65,built,,2500000,PYG,331.67,3000000,PYG,398.01,7537.55,6,20.002,0,0,1,1,1,,remax,143063031-212
2659,2024-07-04,rent,casa,"Lambaré, Central",,Central,Lambaré,300,built,4,8500000,PYG,1128.06,7500000,PYG,995.35,7535.06,3,-11.764,0,1,1,1,1,,remax,143063130-49
311376,2024-07-04,sale,terreno,"Altos, Cordillera",,Cordillera,Altos,1800,land,1,315000,USD,315000,2300000000,PYG,305239.77,7535.06,170,-3.098,0,0,1,1,0,cross-currency,remax,143063075-45
312768,2024-07-04,rent,departamento,Asunción,Ycuá Satí,Asunción,,64,land,1,550,USD,550,3700000,PYG,491.04,7535.06,8,-10.72,0,0,1,1,0,cross-currency,remax,143063080-71
309968,2024-07-10,rent,casa,"Fernando de la Mora, Central",,Central,Fernando de la Mora,120,built,3,3500000,PYG,464.13,3500000,PYG,464.13,7541.05,4,0,1,0,1,1,1,,remax,143036045-106
311352,2024-07-11,rent,local,"Luque, Central",,Central,Luque,100,built,,5000000,PYG,662.85,5000000,PYG,662.85,7543.17,7,0,1,0,1,1,1,,remax,143063148-101
308465,2024-07-15,sale,departamento,Asunción,Recoleta,Asunción,,77,land,2,110000,USD,110000,816410000,PYG,108030.04,7557.25,1403,-1.791,0,0,1,1,0,cross-currency,remax,143063102-186
311170,2024-07-19,rent,departamento,"Luque, Central",,Central,Luque,30,land,1,1150000,PYG,151.95,1150000,PYG,151.95,7568.035,5,0,1,0,1,1,1,,remax,143037037-314
309523,2024-07-22,sale,casa,"Ypané, Central",,Central,Ypané,70,built,2,250000000,PYG,33036.99,250000000,PYG,33036.99,7567.275,472,0,1,0,1,1,1,,remax,143063094-145
311937,2024-07-23,rent,departamento,Asunción,San Jorge,Asunción,,50,land,1,4500000,PYG,594.19,4500000,PYG,594.19,7573.38,12,0,1,0,1,1,1,,remax,143063084-41
310622,2024-07-24,rent,local,"Fernando de la Mora, Central",,Central,Fernando de la Mora,36,built,,1000000,PYG,131.86,1000000,PYG,131.86,7583.68,4,0,1,0,1,1,1,,remax,143063031-213
313186,2024-07-27,rent,duplex,"Lambaré, Central",,Central,Lambaré,100,built,3,3000000,PYG,396.14,2700000,PYG,356.52,7573.13,4,-10.002,0,1,1,1,1,,remax,143063148-102
308738,2024-07-29,sale,duplex,"Lambaré, Central",,Central,Lambaré,150,built,5,630000000,PYG,83305.84,610000000,PYG,80661.21,7562.495,538,-3.175,0,1,1,1,1,,remax,143037037-335
310670,2024-08-01,sale,terreno,"San Lorenzo, Central",,Central,San Lorenzo,360,land,,200000000,PYG,26420.64,180000000,PYG,23778.57,7569.84,66,-10,0,1,1,1,1,,remax,143063084-48
310223,2024-08-05,rent,local,Asunción,Villa Aurelia,Asunción,,,,,3080000,PYG,406.65,3080000,PYG,406.65,7574.05,,0,1,0,1,1,1,,remax,143037037-349
312600,2024-08-05,sale,casa,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,210,built,3,525000000,PYG,69315.62,525000000,PYG,69315.62,7574.05,330,0,1,0,1,1,1,,remax,143099004-40
313416,2024-08-05,rent,casa,Asunción,Los Laureles,Asunción,,531,built,3,3000,USD,3000,19552000,PYG,2581.45,7574.05,5,-13.952,0,0,1,1,0,cross-currency,remax,143063102-235
309752,2024-08-19,rent,local,"Villa Elisa, Central",,Central,Villa Elisa,487,built,,12000000,PYG,1581.37,12000000,PYG,1581.37,7588.34,3,0,1,0,1,1,1,,remax,143063084-51
311455,2024-08-19,rent,departamento,"Luque, Central",,Central,Luque,72,land,2,3500000,PYG,461.23,3300000,PYG,434.88,7588.34,6,-5.713,0,1,1,1,1,,remax,143037037-334
312029,2024-08-19,sale,departamento,Asunción,Ycuá Satí,Asunción,,99,land,2,165800,USD,165800,1131500000,PYG,149110.35,7588.34,1506,-10.066,0,0,1,1,0,cross-currency,remax,143063080-67
311219,2024-08-22,sale,casa,"Lambaré, Central",,Central,Lambaré,110,built,3,745000000,PYG,98084.59,702500000,PYG,92489.16,7595.485,841,-5.705,0,1,1,1,1,,remax,143063094-174
312620,2024-08-22,sale,terreno,Asunción,Bernardino Caballero,Asunción,,328,land,4,135000,USD,135000,950000000,PYG,125074.3,7595.485,381,-7.352,0,0,1,1,0,cross-currency,remax,143063147-39
311157,2024-08-23,sale,departamento,"Lambaré, Central",,Central,Lambaré,750,land,1,430000000,PYG,56561.23,420000000,PYG,55245.86,7602.38,74,-2.326,0,1,1,1,1,,remax,143037037-182
312751,2024-08-23,rent,duplex,"Luque, Central",,Central,Luque,168,built,3,4500000,PYG,591.92,4500000,PYG,591.92,7602.38,4,0,1,0,1,1,1,,remax,143037037-351
310248,2024-08-24,rent,otro,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,,,,3500000,PYG,460.38,3000000,PYG,394.61,7602.38,,-14.286,0,1,1,1,1,,remax,143099006-79
311659,2024-08-27,rent,departamento,Asunción,Ycuá Satí,Asunción,,39,land,,3000000,PYG,393.23,3000000,PYG,393.23,7629.08,10,0,1,0,1,1,1,,remax,143063084-44
311445,2024-08-28,rent,departamento,Asunción,Las Lomas (Carmelitas),Asunción,,55,land,1,800,USD,800,5250000,PYG,686.16,7651.235,12,-14.23,0,0,1,1,0,cross-currency,remax,143063080-55
308989,2024-08-29,sale,terreno,"Lambaré, Central",,Central,Lambaré,105,land,,22000,USD,22000,165400000000,PYG,21546221.46,7676.52,205202,97837.37,0,0,1,1,0,cross-currency,remax,143037112-15
309540,2024-08-31,rent,departamento,Asunción,Manorá,Asunción,,64,land,2,5300000,PYG,690.95,4500000,PYG,586.66,7670.565,9,-15.094,0,1,1,1,1,,remax,143005060-22
308550,2024-09-02,rent,departamento,"Villa Elisa, Central",,Central,Villa Elisa,35,built,2,1200000,PYG,156.04,1200000,PYG,156.04,7690.22,4,0,1,0,1,1,1,,remax,143063148-111
309320,2024-09-05,rent,local,Asunción,Los Laureles,Asunción,,21,built,,2750000,PYG,356,2700000,PYG,349.53,7724.72,17,-1.817,0,1,1,1,1,,remax,143063094-190
434,2024-09-07,rent,casa,Asunción,Vista Alegre,Asunción,,155,built,3,3000000,PYG,387.9,3000000,PYG,387.9,7734.045,3,0,1,0,1,1,1,,remax,143037043-99
309650,2024-09-09,rent,departamento,"Lambaré, Central",,Central,Lambaré,110,land,3,3700000,PYG,478.83,3700000,PYG,478.83,7727.125,4,0,1,0,1,1,1,,remax,143037037-352
311729,2024-09-09,rent,departamento,Asunción,San Vicente,Asunción,,90,land,2,3500000,PYG,452.95,3500000,PYG,452.95,7727.125,5,0,1,0,1,1,1,,remax,143037037-350
312073,2024-09-09,rent,local,"Ciudad del Este, Alto Paraná",,Alto Paraná,Ciudad del Este,450,built,,1600,USD,1600,1600,USD,1600,7727.125,4,0,1,0,1,1,1,,remax,143099004-43
310228,2024-09-10,sale,terreno,"Ñemby, Central",,Central,Ñemby,406,land,,185000000,PYG,23942.28,155000000,PYG,20059.75,7726.915,49,-16.216,0,1,1,1,1,,remax,143063094-188
309431,2024-09-19,rent,local,"Fernando de la Mora, Central",,Central,Fernando de la Mora,,,,1700000,PYG,217.89,1700000,PYG,217.89,7801.965,,0,1,0,1,1,1,,remax,143036008-103
309054,2024-09-20,rent,local,Asunción,Los Laureles,Asunción,,70,built,,4500000,PYG,578.11,4400000,PYG,565.27,7783.94,8,-2.221,0,1,1,1,1,,remax,143063094-196
313004,2024-09-20,sale,departamento,Asunción,La Encarnación,Asunción,,28,land,1,90000000,PYG,11562.27,80000000,PYG,10277.57,7783.94,367,-11.111,0,1,1,1,1,,remax,143037037-347
309211,2024-09-25,sale,terreno,"Lambaré, Central",,Central,Lambaré,360,land,,450000000,PYG,57613.38,420000000,PYG,53772.49,7810.685,149,-6.667,0,1,1,1,1,,remax,143063029-43
312154,2024-10-01,sale,casa,Asunción,Recoleta,Asunción,,200,built,3,750000000,PYG,96261.89,750000000,PYG,96261.89,7791.245,481,0,1,0,1,1,1,,remax,143063102-248
309308,2024-10-04,rent,departamento,"Luque, Central",,Central,Luque,30,land,1,1000000,PYG,128.26,1000000,PYG,128.26,7796.72,4,0,1,0,1,1,1,,remax,143037037-315
311984,2024-10-04,sale,terreno,"Villeta, Central",,Central,Villeta,12,land,1,450000000,PYG,57716.58,450000000,PYG,57716.58,7796.72,4810,0,1,0,1,1,1,,remax,143037037-373
310595,2024-10-08,rent,departamento,"San Lorenzo, Central",,Central,San Lorenzo,70,built,2,1500000,PYG,192.42,1500000,PYG,192.42,7795.42,3,0,1,0,1,1,1,,remax,143036101-2
310555,2024-10-10,rent,duplex,Asunción,Los Laureles,Asunción,,280,built,3,6000000,PYG,768.73,6000000,PYG,768.73,7805.035,3,0,1,0,1,1,1,,remax,143063159-10
311953,2024-10-10,sale,terreno,"Piribebuy, Cordillera",,Cordillera,,1158,land,,300000000,PYG,38436.73,240000000,PYG,30749.38,7805.035,27,-20,0,1,1,1,1,,remax,143063112-26
